date,close,open,high,low,volume,%
2013/5/30,"8,243.29","8,316.97","8,316.97","8,228.80",2.46M,-1.13%
2013/5/29,"8,337.90","8,303.20","8,344.21","8,303.20",2.47M,0.91%
2013/5/28,"8,263.05","8,289.15","8,303.71","8,261.54",1.99M,-0.21%
2013/5/27,"8,280.10","8,218.88","8,280.10","8,210.32",1.89M,0.86%
2013/5/24,"8,209.78","8,273.21","8,277.56","8,172.54",2.45M,-0.34%
2013/5/23,"8,237.83","8,367.85","8,373.09","8,235.50",3.34M,-1.92%
2013/5/22,"8,398.84","8,414.06","8,439.15","8,376.21",3.03M,0.19%
2013/5/21,"8,383.05","8,381.36","8,420.68","8,361.96",2.66M,0.07%
2013/5/20,"8,377.05","8,364.95","8,385.68","8,347.33",2.11M,0.11%
2013/5/17,"8,368.19","8,377.26","8,402.34","8,356.79",2.55M,-0.26%
2013/5/16,"8,390.05","8,362.49","8,414.88","8,346.45",3.45M,0.86%
2013/5/15,"8,318.59","8,264.10","8,320.32","8,251.51",2.30M,0.81%
2013/5/14,"8,251.82","8,272.20","8,295.41","8,233.98",1.96M,0.04%
2013/5/13,"8,248.32","8,285.45","8,296.54","8,230.65",1.96M,-0.39%
2013/5/10,"8,280.26","8,284.38","8,297.33","8,258.62",2.27M,-0.07%
2013/5/9,"8,285.89","8,314.37","8,322.69","8,279.46",2.41M,0.23%
2013/5/8,"8,267.09","8,177.94","8,284.09","8,177.94",2.47M,1.27%
2013/5/7,"8,163.06","8,177.58","8,181.80","8,145.10",1.87M,-0.07%
2013/5/6,"8,169.05","8,188.48","8,197.52","8,153.96",1.97M,0.42%
2013/5/3,"8,135.03","8,157.51","8,175.33","8,121.07",2.03M,0.08%
2013/5/2,"8,128.51","8,111.43","8,139.49","8,095.70",2.15M,0.43%
2013/4/30,"8,093.66","8,065.92","8,115.59","8,065.92",2.28M,0.80%
2013/4/29,"8,029.74","8,043.71","8,046.22","8,014.27",1.80M,0.10%
2013/4/26,"8,022.06","8,034.47","8,081.37","8,020.47",2.23M,0.00%
2013/4/25,"8,021.75","8,015.38","8,026.46","7,994.19",1.94M,-0.02%
2013/4/24,"8,023.71","7,977.40","8,025.45","7,968.28",2.41M,1.02%
2013/4/23,"7,942.77","7,955.92","7,968.79","7,913.60",1.88M,-0.35%
2013/4/22,"7,970.38","7,976.10","7,996.55","7,950.01",1.95M,0.50%
2013/4/19,"7,930.80","7,868.90","7,933.72","7,862.92",2.03M,1.79%
2013/4/18,"7,791.35","7,781.48","7,826.13","7,757.33",1.78M,-0.23%
2013/4/17,"7,809.07","7,822.81","7,822.81","7,791.53",1.91M,0.10%
2013/4/16,"7,801.05","7,690.91","7,801.05","7,688.62",1.55M,0.48%
2013/4/15,"7,763.53","7,815.32","7,835.12","7,753.24",1.63M,-0.74%
2013/4/12,"7,821.63","7,861.12","7,864.86","7,810.54",1.68M,-0.46%
2013/4/11,"7,857.98","7,788.58","7,857.98","7,788.58",1.84M,1.36%
2013/4/10,"7,752.80","7,772.95","7,772.95","7,739.99",1.74M,0.31%
2013/4/9,"7,728.54","7,766.62","7,781.13","7,714.93",1.89M,-0.31%
2013/4/8,"7,752.79","7,831.22","7,843.10","7,747.47",2.56M,-2.39%
2013/4/3,"7,942.35","7,949.12","7,954.15","7,913.77",1.92M,0.37%
2013/4/2,"7,913.18","7,897.16","7,924.46","7,879.55",1.64M,0.18%
2013/4/1,"7,899.24","7,934.25","7,937.73","7,896.57",1.56M,-0.24%
2013/3/29,"7,918.61","7,904.50","7,931.70","7,883.81",1.59M,0.66%
2013/3/28,"7,866.88","7,905.71","7,905.71","7,844.84",1.81M,-0.35%
2013/3/27,"7,894.12","7,872.75","7,894.26","7,857.32",1.85M,0.48%
2013/3/26,"7,856.36","7,873.70","7,876.68","7,845.56",1.85M,0.00%
2013/3/25,"7,856.12","7,862.58","7,877.05","7,854.47",1.81M,0.77%
2013/3/22,"7,796.22","7,811.52","7,832.59","7,796.22",1.73M,-0.20%
2013/3/21,"7,811.84","7,828.95","7,843.16","7,811.84",1.70M,0.18%
2013/3/20,"7,798.03","7,834.73","7,844.54","7,786.56",1.95M,-0.52%
2013/3/19,"7,838.47","7,843.47","7,863.77","7,823.81",1.80M,0.35%
2013/3/18,"7,811.34","7,886.69","7,888.16","7,807.61",2.03M,-1.47%
2013/3/15,"7,927.49","7,989.67","7,999.92","7,924.94",2.53M,-0.31%
2013/3/14,"7,951.76","8,002.42","8,002.71","7,946.29",2.15M,-0.55%
2013/3/13,"7,995.51","8,018.90","8,047.56","7,962.42",2.22M,0.01%
2013/3/12,"7,994.71","8,039.00","8,063.23","7,986.59",2.74M,-0.55%
2013/3/11,"8,038.72","8,021.88","8,089.21","8,001.85",2.88M,0.29%
2013/3/8,"8,015.14","7,981.00","8,029.14","7,981.00",2.72M,0.69%
2013/3/7,"7,960.51","7,950.90","7,984.29","7,942.37",2.26M,0.13%
2013/3/6,"7,950.30","7,958.11","7,982.39","7,936.86",2.33M,0.22%
2013/3/5,"7,932.71","7,910.44","7,939.85","7,882.56",2.25M,0.83%
2013/3/4,"7,867.34","7,966.22","7,966.22","7,849.52",2.28M,-1.22%
2013/3/1,"7,964.63","7,917.72","7,964.63","7,917.72",2.11M,0.84%
2013/2/27,"7,897.98","7,886.03","7,912.85","7,873.29",1.92M,0.22%
2013/2/26,"7,880.90","7,891.41","7,927.49","7,871.23",1.92M,-0.84%
2013/2/25,"7,947.68","7,986.87","7,995.11","7,947.68",2.14M,-0.49%
2013/2/23,"7,986.89","7,979.15","7,997.94","7,965.89",1.84M,0.49%
2013/2/22,"7,947.72","7,947.88","7,970.24","7,913.16",2.31M,-0.12%
2013/2/21,"7,957.46","8,020.52","8,020.52","7,957.46",2.24M,-0.89%
2013/2/20,"8,029.10","8,021.31","8,029.10","7,995.16",2.99M,0.86%
2013/2/19,"7,960.88","7,974.40","7,974.40","7,946.09",2.31M,0.22%
2013/2/18,"7,943.53","8,000.69","8,005.73","7,927.95",2.58M,0.47%
2013/2/6,"7,906.65","7,925.26","7,941.65","7,906.65",2.55M,0.25%
2013/2/5,"7,886.94","7,896.67","7,896.67","7,863.91",2.32M,-0.46%
2013/2/4,"7,923.16","7,882.76","7,929.97","7,880.29",2.68M,0.86%
2013/2/1,"7,855.97","7,853.75","7,866.23","7,832.00",1.84M,0.08%
2013/1/31,"7,850.02","7,832.87","7,850.02","7,800.90",2.12M,0.22%
2013/1/30,"7,832.98","7,832.95","7,847.21","7,804.71",2.25M,0.40%
2013/1/29,"7,802.00","7,744.15","7,802.00","7,739.60",1.90M,1.13%
2013/1/28,"7,714.67","7,685.67","7,717.35","7,685.67",1.60M,0.55%
2013/1/25,"7,672.58","7,695.25","7,704.31","7,637.20",1.70M,-0.30%
2013/1/24,"7,695.99","7,717.04","7,724.68","7,653.62",1.86M,-0.62%
2013/1/23,"7,744.18","7,773.20","7,773.20","7,730.10",1.66M,-0.19%
2013/1/22,"7,759.10","7,746.79","7,759.47","7,699.25",1.58M,0.44%
2013/1/21,"7,724.92","7,725.36","7,739.37","7,674.18",1.52M,-0.10%
2013/1/18,"7,732.87","7,697.28","7,732.87","7,676.11",2.11M,1.53%
2013/1/17,"7,616.64","7,748.57","7,774.97","7,603.27",2.93M,-1.09%
2013/1/16,"7,700.43","7,766.09","7,769.18","7,700.43",2.27M,-0.83%
2013/1/15,"7,765.02","7,823.51","7,823.51","7,744.39",2.52M,-0.75%
2013/1/14,"7,823.97","7,795.68","7,823.97","7,731.32",2.14M,0.06%
2013/1/11,"7,819.15","7,843.57","7,845.36","7,801.69",2.41M,0.10%
2013/1/10,"7,811.64","7,780.98","7,825.06","7,760.09",3.32M,0.94%
2013/1/9,"7,738.64","7,726.40","7,763.97","7,703.23",2.47M,0.22%
2013/1/8,"7,721.66","7,737.07","7,751.80","7,692.98",2.21M,-0.43%
2013/1/7,"7,755.09","7,797.05","7,797.05","7,725.47",2.42M,-0.65%
2013/1/4,"7,805.99","7,818.27","7,818.27","7,773.06",2.70M,-0.39%
2013/1/3,"7,836.84","7,826.34","7,855.16","7,815.29",2.96M,0.74%
2013/1/2,"7,779.22","7,738.05","7,793.48","7,715.26",2.19M,1.04%
2012/12/28,"7,699.50","7,700.87","7,708.31","7,665.04",1.98M,0.67%
2012/12/27,"7,648.41","7,634.80","7,661.01","7,622.73",1.80M,0.19%
2012/12/26,"7,634.19","7,646.51","7,683.09","7,633.83",1.97M,-0.03%
2012/12/25,"7,636.57","7,556.24","7,654.60","7,543.83",1.87M,1.34%
2012/12/24,"7,535.52","7,542.66","7,566.09","7,520.62",1.59M,-0.06%
2012/12/22,"7,540.14","7,537.52","7,546.90","7,520.80",1.21M,0.27%
2012/12/21,"7,519.93","7,592.57","7,608.81","7,491.52",2.36M,-0.99%
2012/12/20,"7,595.46","7,646.13","7,646.13","7,574.56",2.25M,-1.07%
2012/12/19,"7,677.47","7,671.13","7,685.63","7,647.01",2.50M,0.44%
2012/12/18,"7,643.74","7,620.29","7,643.74","7,616.04",2.02M,0.16%
2012/12/17,"7,631.28","7,664.97","7,683.32","7,603.51",2.27M,-0.88%
2012/12/14,"7,698.77","7,722.88","7,723.74","7,686.32",2.68M,-0.75%
2012/12/13,"7,757.09","7,713.69","7,757.09","7,699.41",2.97M,0.87%
2012/12/12,"7,690.19","7,653.90","7,696.02","7,645.54",2.21M,1.00%
2012/12/11,"7,613.69","7,621.00","7,630.66","7,556.67",2.26M,0.06%
2012/12/10,"7,609.50","7,658.39","7,669.05","7,603.25",1.91M,-0.43%
2012/12/7,"7,642.26","7,640.25","7,672.92","7,631.63",2.33M,0.25%
2012/12/6,"7,623.26","7,660.97","7,673.62","7,616.79",2.73M,-0.34%
2012/12/5,"7,649.05","7,575.63","7,650.12","7,567.46",3.15M,0.63%
2012/12/4,"7,600.98","7,572.11","7,600.98","7,536.66",2.49M,0.01%
2012/12/3,"7,599.91","7,582.65","7,628.29","7,562.19",2.44M,0.26%
2012/11/30,"7,580.17","7,519.07","7,590.69","7,515.15",3.16M,1.02%
2012/11/29,"7,503.55","7,468.93","7,521.52","7,466.49",2.64M,0.92%
2012/11/28,"7,434.93","7,418.42","7,434.93","7,385.91",1.97M,0.06%
2012/11/27,"7,430.20","7,408.74","7,436.78","7,384.97",1.99M,0.31%
2012/11/26,"7,407.37","7,372.38","7,407.37","7,370.28",2.20M,1.11%
2012/11/23,"7,326.01","7,148.97","7,326.01","7,148.97",2.26M,3.10%
2012/11/22,"7,105.76","7,116.80","7,134.78","7,097.38",1.17M,0.24%
2012/11/21,"7,088.49","7,150.24","7,169.40","7,061.87",1.43M,-0.80%
2012/11/20,"7,145.77","7,179.10","7,189.10","7,141.16",1.23M,0.23%
2012/11/19,"7,129.04","7,134.71","7,162.12","7,125.21",1.21M,-0.01%
2012/11/16,"7,130.07","7,125.24","7,194.28","7,108.84",1.42M,-0.19%
2012/11/15,"7,143.84","7,132.02","7,158.74","7,066.28",1.33M,-0.22%
2012/11/14,"7,159.75","7,141.58","7,165.86","7,107.78",1.29M,0.33%
2012/11/13,"7,136.05","7,262.65","7,262.65","7,129.87",1.70M,-1.81%
2012/11/12,"7,267.75","7,303.93","7,307.59","7,264.02",1.52M,-0.35%
2012/11/9,"7,293.22","7,206.16","7,302.27","7,170.29",1.91M,0.70%
2012/11/8,"7,242.63","7,229.00","7,242.63","7,190.99",1.57M,-0.61%
2012/11/7,"7,287.18","7,249.75","7,287.18","7,220.04",1.59M,0.70%
2012/11/6,"7,236.68","7,223.02","7,236.68","7,165.58",1.26M,0.71%
2012/11/5,"7,185.36","7,200.77","7,216.30","7,161.70",1.25M,-0.35%
2012/11/2,"7,210.47","7,232.20","7,235.13","7,199.57",1.97M,0.43%
2012/11/1,"7,179.64","7,141.97","7,188.23","7,050.05",1.92M,0.19%
2012/10/31,"7,166.05","7,220.02","7,222.84","7,139.17",1.59M,-0.23%
2012/10/30,"7,182.59","7,131.15","7,206.35","7,131.15",1.78M,1.28%
2012/10/29,"7,091.67","7,147.20","7,165.10","7,091.19",1.83M,-0.59%
2012/10/26,"7,134.06","7,291.98","7,298.48","7,132.77",2.53M,-1.76%
2012/10/25,"7,262.08","7,329.50","7,339.21","7,260.00",1.51M,-0.72%
2012/10/24,"7,314.88","7,288.14","7,348.45","7,274.88",1.38M,-0.31%
2012/10/23,"7,337.48","7,367.46","7,375.50","7,326.39",1.20M,-0.48%
2012/10/22,"7,373.04","7,333.24","7,373.04","7,310.79",1.24M,-0.48%
2012/10/19,"7,408.76","7,443.61","7,449.22","7,402.66",1.41M,-0.76%
2012/10/18,"7,465.41","7,474.07","7,495.45","7,448.06",1.30M,0.01%
2012/10/17,"7,464.40","7,505.41","7,518.36","7,450.29",1.84M,-0.09%
2012/10/16,"7,471.02","7,437.79","7,471.02","7,437.79",1.49M,0.70%
2012/10/15,"7,418.90","7,433.22","7,433.68","7,392.61",1.19M,-0.24%
2012/10/12,"7,437.04","7,456.51","7,478.51","7,398.80",1.56M,-0.20%
2012/10/11,"7,451.72","7,494.58","7,501.22","7,448.06",1.96M,-1.85%
2012/10/9,"7,592.01","7,593.58","7,631.96","7,590.75",1.84M,-0.31%
2012/10/8,"7,615.89","7,707.97","7,707.97","7,612.87",1.55M,-0.97%
2012/10/5,"7,690.65","7,694.05","7,721.93","7,675.48",1.80M,0.11%
2012/10/4,"7,682.34","7,678.48","7,689.08","7,621.38",1.78M,-0.03%
2012/10/3,"7,684.63","7,727.48","7,727.53","7,680.98",1.53M,-0.44%
2012/10/2,"7,718.68","7,703.10","7,726.61","7,683.03",1.61M,0.56%
2012/10/1,"7,675.72","7,702.12","7,707.89","7,657.88",1.41M,-0.51%
2012/9/28,"7,715.16","7,704.23","7,721.29","7,665.35",2.02M,0.41%
2012/9/27,"7,683.80","7,665.89","7,699.23","7,658.51",1.93M,0.18%
2012/9/26,"7,669.63","7,702.77","7,708.90","7,649.50",2.12M,-0.83%
2012/9/25,"7,734.13","7,766.44","7,789.39","7,720.44",2.07M,-0.44%
2012/9/24,"7,768.30","7,760.33","7,781.55","7,706.95",2.10M,0.18%
2012/9/21,"7,754.59","7,763.29","7,765.01","7,737.03",2.25M,0.35%
2012/9/20,"7,727.55","7,781.81","7,785.47","7,704.61",2.53M,-0.70%
2012/9/19,"7,781.91","7,739.52","7,781.91","7,726.35",2.74M,0.62%
2012/9/18,"7,734.26","7,740.57","7,757.04","7,714.43",2.45M,-0.36%
2012/9/17,"7,762.22","7,768.45","7,778.06","7,725.90",3.30M,0.31%
2012/9/14,"7,738.05","7,660.38","7,738.05","7,660.38",3.65M,2.10%
2012/9/13,"7,578.80","7,577.16","7,594.76","7,557.28",2.33M,0.11%
2012/9/12,"7,570.45","7,518.68","7,571.42","7,515.04",2.70M,1.14%
2012/9/11,"7,485.13","7,497.23","7,509.16","7,468.18",1.84M,0.03%
2012/9/10,"7,482.74","7,435.34","7,482.74","7,435.34",2.30M,0.78%
2012/9/7,"7,424.91","7,434.43","7,446.10","7,409.88",2.18M,1.34%
2012/9/6,"7,326.72","7,383.04","7,390.76","7,313.56",1.82M,-0.55%
2012/9/5,"7,367.44","7,429.93","7,429.93","7,364.68",1.91M,-1.13%
2012/9/4,"7,451.35","7,471.31","7,479.01","7,440.03",1.89M,0.01%
2012/9/3,"7,450.53","7,430.40","7,462.15","7,389.68",1.82M,0.72%
2012/8/31,"7,397.06","7,363.25","7,406.52","7,363.25",1.58M,0.35%
2012/8/30,"7,371.44","7,372.06","7,404.94","7,360.10",1.89M,-0.27%
2012/8/29,"7,391.15","7,379.48","7,405.30","7,368.40",1.45M,0.40%
2012/8/28,"7,361.94","7,440.56","7,445.08","7,359.83",1.75M,-1.42%
2012/8/27,"7,468.22","7,504.45","7,523.54","7,457.75",1.57M,-0.12%
2012/8/24,"7,477.53","7,479.57","7,494.36","7,454.85",1.78M,-0.37%
2012/8/23,"7,505.17","7,486.58","7,519.03","7,475.09",1.75M,0.11%
2012/8/22,"7,496.58","7,495.87","7,501.26","7,461.07",1.72M,-0.14%
2012/8/21,"7,506.81","7,459.50","7,536.32","7,459.50",1.99M,1.01%
2012/8/20,"7,431.91","7,482.05","7,485.16","7,422.44",1.53M,-0.48%
2012/8/17,"7,467.92","7,502.85","7,516.71","7,467.92",1.95M,-0.30%
2012/8/16,"7,490.21","7,475.68","7,515.02","7,456.40",2.10M,0.30%
2012/8/15,"7,467.74","7,489.81","7,489.81","7,442.72",1.84M,-0.15%
2012/8/14,"7,479.25","7,447.03","7,520.65","7,447.03",2.06M,0.58%
2012/8/13,"7,436.30","7,495.81","7,495.81","7,423.84",1.70M,-0.06%
2012/8/10,"7,441.12","7,443.36","7,458.23","7,409.43",2.08M,0.10%
2012/8/9,"7,433.70","7,341.87","7,435.00","7,341.87",2.65M,1.56%
2012/8/8,"7,319.80","7,331.59","7,357.42","7,302.90",2.23M,0.33%
2012/8/7,"7,295.46","7,289.89","7,300.99","7,265.96",1.79M,0.13%
2012/8/6,"7,286.33","7,311.74","7,340.56","7,276.60",2.00M,0.95%
2012/8/3,"7,217.51","7,220.51","7,235.63","7,186.78",1.89M,-0.69%
2012/8/1,"7,267.96","7,242.58","7,273.62","7,223.17",1.90M,-0.03%
2012/7/31,"7,270.49","7,140.53","7,270.49","7,140.53",2.12M,1.56%
2012/7/30,"7,158.88","7,159.21","7,184.31","7,146.07",1.78M,0.48%
2012/7/27,"7,124.49","7,060.43","7,124.49","7,045.31",1.83M,2.21%
2012/7/26,"6,970.69","7,012.94","7,023.98","6,963.57",1.60M,-0.12%
2012/7/25,"6,979.13","6,932.12","7,036.95","6,922.73",1.59M,-0.42%
2012/7/24,"7,008.35","7,004.44","7,015.76","6,968.78",1.50M,-0.29%
2012/7/23,"7,028.73","7,105.99","7,105.99","6,996.18",1.39M,-1.90%
2012/7/20,"7,164.68","7,136.48","7,164.68","7,130.71",1.18M,0.23%
2012/7/19,"7,148.57","7,109.33","7,163.75","7,098.18",1.59M,1.41%
2012/7/18,"7,049.05","7,132.65","7,132.65","7,046.09",1.42M,-1.09%
2012/7/17,"7,127.00","7,056.80","7,133.05","7,051.76",1.63M,0.52%
2012/7/16,"7,090.04","7,135.94","7,147.38","7,085.38",1.34M,-0.20%
2012/7/13,"7,104.27","7,113.14","7,153.85","7,103.71",1.41M,-0.37%
2012/7/12,"7,130.93","7,240.88","7,242.78","7,130.93",1.60M,-1.75%
2012/7/11,"7,257.91","7,207.08","7,261.59","7,202.38",1.46M,0.09%
2012/7/10,"7,251.35","7,305.76","7,328.75","7,228.88",1.61M,-0.80%
2012/7/9,"7,309.96","7,301.72","7,333.28","7,293.11",1.21M,-0.80%
2012/7/6,"7,368.59","7,392.78","7,406.62","7,328.03",1.54M,-0.26%
2012/7/5,"7,387.78","7,412.55","7,426.62","7,376.45",1.61M,-0.47%
2012/7/4,"7,422.59","7,414.56","7,442.55","7,397.80",2.11M,0.06%
2012/7/3,"7,418.36","7,363.37","7,431.70","7,357.67",1.92M,1.00%
2012/7/2,"7,345.16","7,332.09","7,359.99","7,318.22",1.83M,0.67%
2012/6/29,"7,296.28","7,183.45","7,296.28","7,177.59",1.62M,1.77%
2012/6/28,"7,169.61","7,230.47","7,236.71","7,165.34",1.38M,-0.19%
2012/6/27,"7,183.01","7,137.99","7,199.32","7,127.98",1.28M,0.63%
2012/6/26,"7,137.93","7,145.22","7,156.99","7,117.17",1.35M,-0.40%
2012/6/25,"7,166.38","7,222.61","7,222.61","7,157.90",1.28M,-0.77%
2012/6/22,"7,222.05","7,210.80","7,229.73","7,185.31",1.37M,-0.78%
2012/6/21,"7,279.05","7,301.79","7,311.39","7,259.11",1.51M,-0.76%
2012/6/20,"7,334.63","7,309.23","7,334.63","7,281.74",1.57M,0.85%
2012/6/19,"7,273.13","7,286.54","7,288.98","7,239.42",1.34M,-0.11%
2012/6/18,"7,281.50","7,263.81","7,302.82","7,262.80",2.05M,1.76%
2012/6/15,"7,155.83","7,094.00","7,166.08","7,085.92",2.35M,1.14%
2012/6/14,"7,075.10","7,096.86","7,114.07","7,070.36",1.21M,-0.19%
2012/6/13,"7,088.83","7,103.20","7,109.34","7,059.85",1.32M,0.24%
2012/6/12,"7,072.08","7,036.44","7,076.37","7,026.27",1.16M,-0.68%
2012/6/11,"7,120.23","7,081.72","7,137.98","7,081.72",1.49M,1.72%
2012/6/8,"6,999.65","7,033.51","7,063.08","6,979.82",1.22M,-1.14%
2012/6/7,"7,080.31","7,133.78","7,139.16","7,052.36",1.66M,0.34%
2012/6/6,"7,056.15","7,037.92","7,076.28","7,004.40",1.71M,0.80%
2012/6/5,"7,000.45","6,988.52","7,037.57","6,967.31",1.63M,1.53%
2012/6/4,"6,894.66","6,907.13","6,937.33","6,857.35",2.14M,-2.98%
2012/6/1,"7,106.09","7,213.69","7,218.75","7,106.09",1.84M,-2.68%
2012/5/31,"7,301.50","7,184.91","7,301.50","7,132.80",2.52M,0.55%
2012/5/30,"7,261.80","7,331.64","7,331.64","7,222.88",2.16M,-1.10%
2012/5/29,"7,342.29","7,179.58","7,349.85","7,178.67",2.33M,2.89%
2012/5/28,"7,136.00","7,067.55","7,136.00","7,047.32",1.11M,0.91%
2012/5/25,"7,071.63","7,116.33","7,139.76","7,066.39",1.33M,-0.75%
2012/5/24,"7,124.89","7,155.74","7,190.55","7,090.47",1.64M,-0.32%
2012/5/23,"7,147.75","7,213.60","7,213.60","7,130.52",1.55M,-1.75%
2012/5/22,"7,274.89","7,257.96","7,274.89","7,232.52",1.51M,1.15%
2012/5/21,"7,192.23","7,164.90","7,220.10","7,164.90",1.30M,0.57%
2012/5/18,"7,151.19","7,252.24","7,253.10","7,149.36",2.14M,-2.79%
2012/5/17,"7,356.77","7,304.40","7,356.77","7,274.32",1.84M,1.69%
2012/5/16,"7,234.57","7,376.71","7,399.83","7,234.57",1.88M,-2.18%
2012/5/15,"7,395.64","7,328.74","7,396.42","7,291.44",1.55M,0.25%
2012/5/14,"7,377.18","7,389.89","7,412.59","7,346.86",1.14M,-0.33%
2012/5/11,"7,401.37","7,472.56","7,473.55","7,382.95",1.60M,-1.10%
2012/5/10,"7,484.01","7,479.14","7,523.37","7,470.81",1.36M,0.11%
2012/5/9,"7,475.71","7,485.33","7,513.71","7,448.90",1.65M,-0.93%
2012/5/8,"7,545.71","7,572.16","7,572.31","7,522.29",1.51M,0.10%
2012/5/7,"7,538.08","7,608.35","7,608.35","7,515.69",1.87M,-2.11%
2012/5/4,"7,700.95","7,619.73","7,704.87","7,614.99",2.08M,0.54%
2012/5/3,"7,659.53","7,671.06","7,681.23","7,643.09",1.85M,-0.23%
2012/5/2,"7,676.81","7,511.76","7,679.07","7,511.76",2.70M,2.33%
2012/4/30,"7,501.72","7,439.22","7,501.72","7,422.14",1.61M,0.28%
2012/4/27,"7,480.50","7,569.29","7,598.45","7,459.75",1.94M,-0.54%
2012/4/26,"7,521.35","7,596.53","7,600.45","7,509.88",1.60M,-0.55%
2012/4/25,"7,563.18","7,552.78","7,569.25","7,525.69",1.55M,0.86%
2012/4/24,"7,498.84","7,457.02","7,533.55","7,444.79",1.52M,0.24%
2012/4/23,"7,481.09","7,488.82","7,521.42","7,430.93",1.62M,-0.35%
2012/4/20,"7,507.15","7,601.57","7,605.22","7,507.15",1.83M,-1.52%
2012/4/19,"7,622.69","7,602.28","7,632.73","7,528.04",1.62M,0.23%
2012/4/18,"7,605.00","7,676.48","7,683.95","7,590.98",1.68M,0.25%
2012/4/17,"7,585.87","7,736.70","7,752.10","7,585.87",1.96M,-1.86%
2012/4/16,"7,729.86","7,747.36","7,749.49","7,714.14",1.48M,-0.75%
2012/4/13,"7,788.27","7,734.55","7,788.27","7,733.18",2.22M,1.64%
2012/4/12,"7,662.92","7,669.46","7,673.84","7,599.00",1.76M,0.08%
2012/4/11,"7,656.67","7,592.94","7,666.07","7,573.05",1.64M,0.21%
2012/4/10,"7,640.68","7,659.03","7,692.94","7,605.67",1.69M,0.52%
2012/4/9,"7,600.87","7,587.68","7,650.89","7,529.39",1.48M,-1.37%
2012/4/6,"7,706.26","7,667.90","7,713.24","7,638.05",1.92M,0.87%
2012/4/5,"7,639.82","7,603.31","7,667.04","7,528.03",2.43M,-1.56%
2012/4/3,"7,760.85","7,896.72","7,907.62","7,723.39",2.54M,-1.30%
2012/4/2,"7,862.90","7,905.88","7,928.43","7,859.56",1.68M,-0.88%
2012/3/30,"7,933.00","7,832.22","7,933.00","7,775.75",2.41M,0.77%
2012/3/29,"7,872.66","7,997.87","7,997.87","7,808.55",3.21M,-2.06%
2012/3/28,"8,038.07","8,074.64","8,085.43","8,013.80",2.00M,0.11%
2012/3/27,"8,029.46","8,033.22","8,033.22","7,978.74",1.98M,0.78%
2012/3/26,"7,967.62","8,073.93","8,073.93","7,958.72",2.17M,-1.35%
2012/3/23,"8,076.61","8,067.93","8,076.61","8,030.88",1.97M,0.21%
2012/3/22,"8,059.94","7,997.66","8,075.97","7,995.57",2.20M,0.98%
2012/3/21,"7,981.94","7,993.46","8,013.67","7,940.19",2.18M,0.12%
2012/3/20,"7,972.70","8,062.91","8,062.91","7,965.96",2.00M,-0.89%
2012/3/19,"8,043.92","8,113.46","8,123.15","7,997.05",2.10M,-0.14%
2012/3/16,"8,054.94","8,130.28","8,130.52","8,054.94",2.73M,-0.82%
2012/3/15,"8,121.62","8,141.93","8,142.98","8,088.10",2.44M,-0.04%
2012/3/14,"8,125.26","8,132.96","8,170.31","8,113.76",3.11M,1.17%
2012/3/13,"8,031.51","7,990.60","8,045.61","7,974.38",2.55M,1.31%
2012/3/12,"7,927.55","8,028.87","8,028.87","7,927.55",2.19M,-1.10%
2012/3/9,"8,016.01","8,012.59","8,027.08","7,965.68",2.70M,0.39%
2012/3/8,"7,984.56","7,952.94","8,000.93","7,905.50",2.73M,1.03%
2012/3/7,"7,903.08","7,846.49","7,937.11","7,824.45",2.60M,-0.44%
2012/3/6,"7,937.97","8,006.85","8,028.02","7,860.87",3.06M,-0.83%
2012/3/5,"8,004.74","8,105.27","8,115.49","7,998.96",2.83M,-1.35%
2012/3/3,"8,114.44","8,119.94","8,134.94","8,087.20",2.40M,-0.36%
2012/3/2,"8,144.04","8,161.87","8,170.72","8,114.14",3.16M,0.32%
2012/3/1,"8,118.34","8,127.57","8,151.70","8,103.75",2.84M,-0.04%
2012/2/29,"8,121.44","8,046.14","8,121.44","8,046.14",3.45M,2.04%
2012/2/24,"7,959.34","7,971.62","7,974.58","7,899.62",2.81M,0.28%
2012/2/23,"7,937.30","7,981.92","7,991.92","7,935.42",2.86M,-0.80%
2012/2/22,"8,001.68","7,908.38","8,018.54","7,897.65",3.49M,1.01%
2012/2/21,"7,921.50","7,953.06","7,973.47","7,870.26",2.94M,-0.42%
2012/2/20,"7,954.82","7,959.99","7,985.50","7,913.65",2.82M,0.77%
2012/2/17,"7,894.36","7,956.91","8,013.46","7,862.11",3.79M,0.31%
2012/2/16,"7,869.70","7,983.75","8,010.50","7,851.62",4.46M,-1.69%
2012/2/15,"8,005.24","7,919.41","8,011.87","7,902.08",3.96M,1.54%
2012/2/14,"7,884.08","7,937.28","7,937.28","7,829.76",3.39M,-0.36%
2012/2/13,"7,912.91","7,849.21","7,917.96","7,837.58",3.47M,0.64%
2012/2/10,"7,862.27","7,922.61","7,941.63","7,848.78",3.97M,-0.61%
2012/2/9,"7,910.78","7,863.36","7,910.78","7,840.38",4.23M,0.52%
2012/2/8,"7,869.91","7,766.38","7,869.91","7,766.38",3.99M,2.11%
2012/2/7,"7,707.44","7,680.36","7,751.76","7,673.91",3.00M,0.25%
2012/2/6,"7,687.98","7,752.28","7,752.28","7,677.56",3.71M,-0.69%
2012/2/4,"7,741.24","7,731.55","7,787.89","7,727.29",4.64M,0.86%
